register_id,source_dataset,source_portal,source_url,source_license,processing_timestamp,name,operator_base_name,site_label,operator_slug,operator_site_count_barcelona,operator_scale_barcelona,vehicle_family,vehicle_mode_detail,service_model,micromobility_fit,micromobility_relevance_score,ds4m_use_case_role,publication_recommendation,location_context,urban_centrality_band,distance_to_placa_catalunya_km,city,district_id,district_name,district_service_count,district_micromobility_count,neighborhood_id,neighborhood_name,neighborhood_service_count,neighborhood_micromobility_count,postcode,address_line,full_address,latitude,longitude,utm31n_x,utm31n_y,geo_cell_200m,geo_cell_service_count,geo_cell_micromobility_count,primary_contact_phone,phone_general,phone_information,phone_customer_service,phone_info_reservations,phone_switchboard,fax,has_contact_phone,source_created_at,source_modified_at,source_record_age_days,source_rows_aggregated,source_contact_fields_present
99400175967,Alquiler de vehículos en la ciudad de Barcelona,Open Data BCN,https://opendata-ajuntament.barcelona.cat/data/es/dataset/lloguer-de-vehicles,CC BY 4.0,2026-03-17T10:30:15Z,HERTZ *Illa Diagonal,HERTZ,Illa Diagonal,hertz,2,two_site_operator,car,car,rental_or_hire,none,20,multimodal_benchmark_context,keep_for_multimodal_context_not_core_dataset,major_transport_hub_or_corridor,inner_city,2.911,BARCELONA,4,Les Corts,6,0,19,les Corts,6,0,8029,"Av Diagonal, 555","Av Diagonal, 555, les Corts, Les Corts, BARCELONA",41.389746,2.135399,427715.4,4582384.61,20694_1067,1,0,934101034,934101034,,,,,,True,2007-01-22 10:35:59+00:00,2007-01-22 10:37:28+00:00,6993,1,1
75990382633,Alquiler de vehículos en la ciudad de Barcelona,Open Data BCN,https://opendata-ajuntament.barcelona.cat/data/es/dataset/lloguer-de-vehicles,CC BY 4.0,2026-03-17T10:30:15Z,Autocars Ravigo,Autocars Ravigo,,autocars-ravigo,1,single_site_operator,coach_bus,coach_or_bus,rental_or_hire,none,20,multimodal_benchmark_context,keep_for_multimodal_context_not_core_dataset,urban_neighborhood,outer_city,5.069,BARCELONA,10,Sant Martí,25,6,73,la Verneda i la Pau,1,0,8020,"C Ca n'Oliva, 66","C Ca n'Oliva, 66, la Verneda i la Pau, Sant Martí, BARCELONA",41.424996,2.203675,433459.64,4586243.37,20712_1101,1,0,934850102,934850102,,,,,,True,1996-09-17 22:00:00+00:00,2023-10-03 08:39:11.928348+00:00,895,1,1
92086009399,Alquiler de vehículos en la ciudad de Barcelona,Open Data BCN,https://opendata-ajuntament.barcelona.cat/data/es/dataset/lloguer-de-vehicles,CC BY 4.0,2026-03-17T10:30:15Z,Autopullman Padrós,Autopullman Padrós,,autopullman-padros,1,single_site_operator,coach_bus,coach_or_bus,rental_or_hire,none,20,multimodal_benchmark_context,keep_for_multimodal_context_not_core_dataset,urban_neighborhood,inner_city,3.116,BARCELONA,10,Sant Martí,25,6,68,el Poblenou,4,2,8005,"Ptge Ayma, 16","Ptge Ayma, 16, el Poblenou, Sant Martí, BARCELONA",41.397336,2.204816,433526.77,4583171.68,20698_1102,1,0,93 225 3053,93 225 3053,,,,,,True,1988-02-15 23:00:00+00:00,2023-02-15 10:53:13.001444+00:00,1125,1,1
99400276022,Alquiler de vehículos en la ciudad de Barcelona,Open Data BCN,https://opendata-ajuntament.barcelona.cat/data/es/dataset/lloguer-de-vehicles,CC BY 4.0,2026-03-17T10:30:15Z,Empresa de Serveis Limusina Bcn *El Centre de la Vila,Empresa de Serveis Limusina Bcn,El Centre de la Vila,empresa-de-serveis-limusina-bcn,1,single_site_operator,limousine_chauffeur,limousine,rental_or_hire,none,20,multimodal_benchmark_context,keep_for_multimodal_context_not_core_dataset,urban_neighborhood,inner_city,2.405,BARCELONA,10,Sant Martí,25,6,67,la Vila Olímpica del Poblenou,6,1,8005,"C Salvador Espriu, 61","C Salvador Espriu, 61, la Vila Olímpica del Poblenou, Sant Martí, BARCELONA",41.390356,2.198575,432997.88,4582401.59,20695_1099,1,0,932217332,932217332,,,,,,True,2011-08-11 09:38:44+00:00,2011-08-11 09:39:26+00:00,5331,1,1
99400381835,Alquiler de vehículos en la ciudad de Barcelona,Open Data BCN,https://opendata-ajuntament.barcelona.cat/data/es/dataset/lloguer-de-vehicles,CC BY 4.0,2026-03-17T10:30:15Z,Enterprise *Poblenou,Enterprise,Poblenou,enterprise,2,two_site_operator,car,car,rental_or_hire,none,20,multimodal_benchmark_context,keep_for_multimodal_context_not_core_dataset,urban_neighborhood,inner_city,2.678,BARCELONA,10,Sant Martí,25,6,66,el Parc i la Llacuna del Poblenou,5,3,8018,"C Pere IV, 129","C Pere IV, 129, el Parc i la Llacuna del Poblenou, Sant Martí, BARCELONA",41.401081,2.196146,432805.86,4583594.19,20700_1098,1,0,933056153,933056153,,,,,,True,2015-04-01 11:49:37+00:00,2015-04-01 11:49:46+00:00,4002,1,1
99400090793,Alquiler de vehículos en la ciudad de Barcelona,Open Data BCN,https://opendata-ajuntament.barcelona.cat/data/es/dataset/lloguer-de-vehicles,CC BY 4.0,2026-03-17T10:30:15Z,Escola de Nautica Neptuno,Escola de Nautica Neptuno,,escola-de-nautica-neptuno,1,single_site_operator,boat_nautical,boat_or_nautical,rental_or_hire,none,20,multimodal_benchmark_context,keep_for_multimodal_context_not_core_dataset,urban_neighborhood,inner_city,2.434,Barcelona,10,Sant Martí,25,6,67,la Vila Olímpica del Poblenou,6,1,8005,"Moll de Marina, 3-3","Moll de Marina, 3-3, la Vila Olímpica del Poblenou, Sant Martí, Barcelona",41.385877,2.199233,433048.31,4581903.87,20692_1099,2,1,93 224 71 99,93 224 71 99,,,,,,True,2004-06-18 11:06:14+00:00,2022-01-26 12:48:18.788769+00:00,1510,1,1
75990087372,Alquiler de vehículos en la ciudad de Barcelona,Open Data BCN,https://opendata-ajuntament.barcelona.cat/data/es/dataset/lloguer-de-vehicles,CC BY 4.0,2026-03-17T10:30:15Z,Escon Car S.L.,Escon Car S.L.,,escon-car-s-l,1,single_site_operator,car,car,rental_or_hire,none,20,multimodal_benchmark_context,keep_for_multimodal_context_not_core_dataset,urban_neighborhood,inner_city,2.834,BARCELONA,10,Sant Martí,25,6,64,el Camp de l'Arpa del Clot,2,0,8026,"Av Meridiana, 129","Av Meridiana, 129, el Camp de l'Arpa del Clot, Sant Martí, BARCELONA",41.409288,2.186574,432014.25,4584512.79,20704_1093,1,0,932470966,,932470966,,,,,True,1996-09-17 22:00:00+00:00,2023-10-03 08:43:04.358377+00:00,895,1,1
96089100211,Alquiler de vehículos en la ciudad de Barcelona,Open Data BCN,https://opendata-ajuntament.barcelona.cat/data/es/dataset/lloguer-de-vehicles,CC BY 4.0,2026-03-17T10:30:15Z,Geomar,Geomar,,geomar,1,single_site_operator,boat_nautical,boat_or_nautical,rental_or_hire,none,20,multimodal_benchmark_context,keep_for_multimodal_context_not_core_dataset,waterfront_or_tourism,inner_city,2.424,Barcelona,10,Sant Martí,25,6,67,la Vila Olímpica del Poblenou,6,1,8005,"Port Olímpic, 100-100","Port Olímpic, 100-100, la Vila Olímpica del Poblenou, Sant Martí, Barcelona",41.388166,2.199118,433040.99,4582158.0,20694_1099,1,0,93 221 3924,93 221 3924,,,,,,True,1996-03-28 23:00:00+00:00,2023-02-16 09:22:34.118076+00:00,1124,1,1
75990225468,Alquiler de vehículos en la ciudad de Barcelona,Open Data BCN,https://opendata-ajuntament.barcelona.cat/data/es/dataset/lloguer-de-vehicles,CC BY 4.0,2026-03-17T10:30:15Z,Rononautica *Port Olímpic,Rononautica,Port Olímpic,rononautica,1,single_site_operator,boat_nautical,boat_or_nautical,rental_or_hire,none,20,multimodal_benchmark_context,keep_for_multimodal_context_not_core_dataset,waterfront_or_tourism,,87.807,Barcelona,10,Sant Martí,25,6,67,la Vila Olímpica del Poblenou,6,1,8005,"Port Olímpic, 100-100","Port Olímpic, 100-100, la Vila Olímpica del Poblenou, Sant Martí, Barcelona",40.643732,1.81662,399940.9,4499882.29,20321_908,1,0,932210380,932210380,,,,,,True,1996-09-17 22:00:00+00:00,2023-10-03 08:40:38.752413+00:00,895,1,1
99130093339,Alquiler de vehículos en la ciudad de Barcelona,Open Data BCN,https://opendata-ajuntament.barcelona.cat/data/es/dataset/lloguer-de-vehicles,CC BY 4.0,2026-03-17T10:30:15Z,Autocares Ízaro,Autocares Ízaro,,autocares-izaro,1,single_site_operator,coach_bus,coach_or_bus,rental_or_hire,none,20,multimodal_benchmark_context,keep_for_multimodal_context_not_core_dataset,major_transport_hub_or_corridor,inner_city,4.086,Barcelona,3,Sants-Montjuïc,22,3,12,la Marina del Prat Vermell,5,0,8038,"Carrer de la Mare de Déu de Port, 153-157","Carrer de la Mare de Déu de Port, 153-157, la Marina del Prat Vermell, Sants-Montjuïc, Barcelona",41.354298,2.147758,428709.99,4578439.0,20677_1073,1,0,902326266,,902326266,,,,,True,1999-05-09 22:00:00+00:00,2012-07-19 12:54:17+00:00,4988,1,1
75990430425,Alquiler de vehículos en la ciudad de Barcelona,Open Data BCN,https://opendata-ajuntament.barcelona.cat/data/es/dataset/lloguer-de-vehicles,CC BY 4.0,2026-03-17T10:30:15Z,Autocars Canals,Autocars Canals,,autocars-canals,1,single_site_operator,coach_bus,coach_or_bus,rental_or_hire,none,20,multimodal_benchmark_context,keep_for_multimodal_context_not_core_dataset,major_transport_hub_or_corridor,inner_city,4.609,BARCELONA,3,Sants-Montjuïc,22,3,12,la Marina del Prat Vermell,5,0,8038,"Plom, 25","Plom, 25, la Marina del Prat Vermell, Sants-Montjuïc, BARCELONA",41.353094,2.138338,427920.64,4578313.15,20676_1069,1,0,932232166,,,,,932232166,,True,1997-03-21 23:00:00+00:00,2023-10-03 08:38:40.623929+00:00,895,1,1
75990430367,Alquiler de vehículos en la ciudad de Barcelona,Open Data BCN,https://opendata-ajuntament.barcelona.cat/data/es/dataset/lloguer-de-vehicles,CC BY 4.0,2026-03-17T10:30:15Z,Autocars Molist SA *Feixa Llarga,Autocars Molist SA,Feixa Llarga,autocars-molist-sa,2,two_site_operator,coach_bus,coach_or_bus,rental_or_hire,none,20,multimodal_benchmark_context,keep_for_multimodal_context_not_core_dataset,major_transport_hub_or_corridor,outer_city,7.767,BARCELONA,3,Sants-Montjuïc,22,3,12,la Marina del Prat Vermell,5,0,8040,"Feixa Llarga, 9","Feixa Llarga, 9, la Marina del Prat Vermell, Sants-Montjuïc, BARCELONA",41.335811,2.106772,425260.3,4576421.16,20667_1053,1,0,933363611,933363611,,,,,,True,1997-03-21 23:00:00+00:00,2023-10-03 08:38:40.734971+00:00,895,1,1
75990054288,Alquiler de vehículos en la ciudad de Barcelona,Open Data BCN,https://opendata-ajuntament.barcelona.cat/data/es/dataset/lloguer-de-vehicles,CC BY 4.0,2026-03-17T10:30:15Z,Autocars Molist SA *Berlín,Autocars Molist SA,Berlín,autocars-molist-sa,2,two_site_operator,coach_bus,coach_or_bus,rental_or_hire,none,20,multimodal_benchmark_context,keep_for_multimodal_context_not_core_dataset,major_transport_hub_or_corridor,inner_city,2.743,BARCELONA,3,Sants-Montjuïc,22,3,18,Sants,7,1,8014,"C Berlín, 16","C Berlín, 16, Sants, Sants-Montjuïc, BARCELONA",41.382531,2.137769,427905.55,4581581.66,20691_1068,1,0,93 336 36 11,93 336 36 11,,,,,,True,1996-09-17 22:00:00+00:00,2023-10-03 08:44:35.227527+00:00,895,1,1
75990666617,Alquiler de vehículos en la ciudad de Barcelona,Open Data BCN,https://opendata-ajuntament.barcelona.cat/data/es/dataset/lloguer-de-vehicles,CC BY 4.0,2026-03-17T10:30:15Z,Avis *Estació de Sants,Avis,Estació de Sants,avis,3,multi_site_operator,car,car,rental_or_hire,none,20,multimodal_benchmark_context,keep_for_multimodal_context_not_core_dataset,major_transport_hub_or_corridor,inner_city,2.473,BARCELONA,3,Sants-Montjuïc,22,3,15,Hostafrancs,3,0,8014,"C Rector Triadó, 104","C Rector Triadó, 104, Hostafrancs, Sants-Montjuïc, BARCELONA",41.379363,2.142256,428277.25,4581226.21,20689_1071,2,0,902110293,902110293,,,,,,True,2000-06-30 22:00:00+00:00,2023-10-03 08:37:35.177955+00:00,895,1,1
99400092353,Alquiler de vehículos en la ciudad de Barcelona,Open Data BCN,https://opendata-ajuntament.barcelona.cat/data/es/dataset/lloguer-de-vehicles,CC BY 4.0,2026-03-17T10:30:15Z,CAT Helicòpters,CAT Helicòpters,,cat-helicopters,1,single_site_operator,helicopter,helicopter,rental_or_hire,none,20,multimodal_benchmark_context,keep_for_multimodal_context_not_core_dataset,major_transport_hub_or_corridor,inner_city,4.096,Barcelona,3,Sants-Montjuïc,22,3,12,la Marina del Prat Vermell,5,0,8039,"Moll Adossat, 1-1","Moll Adossat, 1-1, la Marina del Prat Vermell, Sants-Montjuïc, Barcelona",41.350229,2.173039,430820.41,4577966.84,20675_1086,2,0,93 224 0710,,93 224 0710,,,,,True,2004-07-15 10:18:44+00:00,2023-02-15 11:12:20.630788+00:00,1125,1,1
75990389992,Alquiler de vehículos en la ciudad de Barcelona,Open Data BCN,https://opendata-ajuntament.barcelona.cat/data/es/dataset/lloguer-de-vehicles,CC BY 4.0,2026-03-17T10:30:15Z,Empresa Auxiliar Portuaria y Servicios de Almacenaje,Empresa Auxiliar Portuaria y Servicios de Almacenaje,,empresa-auxiliar-portuaria-y-servicios-de-almacenaje,1,single_site_operator,boat_nautical,boat_or_nautical,rental_or_hire,none,20,multimodal_benchmark_context,keep_for_multimodal_context_not_core_dataset,major_transport_hub_or_corridor,central_core,1.441,BARCELONA,3,Sants-Montjuïc,22,3,11,el Poble-sec,6,2,8004,"C Palaudàries, 5","C Palaudàries, 5, el Poble-sec, Sants-Montjuïc, BARCELONA",41.374242,2.173143,430854.59,4580632.63,20687_1086,1,0,934420072,934420072,,,,,,True,1996-09-17 22:00:00+00:00,2023-10-03 08:39:11.627910+00:00,895,1,1
92294094609,Alquiler de vehículos en la ciudad de Barcelona,Open Data BCN,https://opendata-ajuntament.barcelona.cat/data/es/dataset/lloguer-de-vehicles,CC BY 4.0,2026-03-17T10:30:15Z,Europcar *Estació Sants,Europcar,Estació Sants,europcar,3,multi_site_operator,car,car,rental_or_hire,none,20,multimodal_benchmark_context,keep_for_multimodal_context_not_core_dataset,major_transport_hub_or_corridor,inner_city,2.579,BARCELONA,3,Sants-Montjuïc,22,3,18,Sants,7,1,8014,"Pl Països Catalans, 1","Pl Països Catalans, 1, Sants, Sants-Montjuïc, BARCELONA",41.379557,2.140818,428157.24,4581248.97,20689_1070,1,0,902105055,,902105055,,,,,True,1992-10-19 23:00:00+00:00,2023-02-15 12:39:02.766440+00:00,1125,1,1
92086014646,Alquiler de vehículos en la ciudad de Barcelona,Open Data BCN,https://opendata-ajuntament.barcelona.cat/data/es/dataset/lloguer-de-vehicles,CC BY 4.0,2026-03-17T10:30:15Z,HERTZ *Estació Sants,HERTZ,Estació Sants,hertz,2,two_site_operator,car,car,rental_or_hire,none,20,multimodal_benchmark_context,keep_for_multimodal_context_not_core_dataset,major_transport_hub_or_corridor,inner_city,2.526,BARCELONA,3,Sants-Montjuïc,22,3,18,Sants,7,1,8014,"C Viriat, 45","C Viriat, 45, Sants, Sants-Montjuïc, BARCELONA",41.380682,2.141021,428175.48,4581373.67,20690_1070,2,0,902998707,,902998707,,,,,True,1985-11-03 23:00:00+00:00,2023-02-15 12:58:51.489953+00:00,1125,1,1
99400208702,Alquiler de vehículos en la ciudad de Barcelona,Open Data BCN,https://opendata-ajuntament.barcelona.cat/data/es/dataset/lloguer-de-vehicles,CC BY 4.0,2026-03-17T10:30:15Z,Helicòpters Esport 10,Helicòpters Esport 10,,helicopters-esport-10,1,single_site_operator,helicopter,helicopter,rental_or_hire,none,20,multimodal_benchmark_context,keep_for_multimodal_context_not_core_dataset,major_transport_hub_or_corridor,inner_city,4.1,BARCELONA,3,Sants-Montjuïc,22,3,12,la Marina del Prat Vermell,5,0,8039,"Moll Adossat, 1","Moll Adossat, 1, la Marina del Prat Vermell, Sants-Montjuïc, BARCELONA",41.35019,2.173008,430817.84,4577962.56,20675_1086,2,0,902333110,902333110,,,,,,True,2008-06-19 12:18:22+00:00,2008-06-19 12:27:49+00:00,6479,1,1
99400771093,Alquiler de vehículos en la ciudad de Barcelona,Open Data BCN,https://opendata-ajuntament.barcelona.cat/data/es/dataset/lloguer-de-vehicles,CC BY 4.0,2026-03-17T10:30:15Z,Limusina Barcelona,Limusina Barcelona,,limusina-barcelona,1,single_site_operator,limousine_chauffeur,limousine,rental_or_hire,none,20,multimodal_benchmark_context,keep_for_multimodal_context_not_core_dataset,major_transport_hub_or_corridor,central_core,1.427,Barcelona,3,Sants-Montjuïc,22,3,11,el Poble-sec,6,2,8004,"Avinguda del Paral·lel, 91-91","Avinguda del Paral·lel, 91-91, el Poble-sec, Sants-Montjuïc, Barcelona",41.374794,2.16482,430159.17,4580700.6,20687_1082,1,0,93 441 69 69,93 441 69 69,,,,,,True,2026-01-07 11:32:48.471566+00:00,2026-01-07 11:37:41.712731+00:00,68,1,1
75990112317,Alquiler de vehículos en la ciudad de Barcelona,Open Data BCN,https://opendata-ajuntament.barcelona.cat/data/es/dataset/lloguer-de-vehicles,CC BY 4.0,2026-03-17T10:30:15Z,Transportes Especiales Navarro S.A.,Transportes Especiales Navarro S.A.,,transportes-especiales-navarro-s-a,1,single_site_operator,coach_bus,coach_or_bus,rental_or_hire,none,20,multimodal_benchmark_context,keep_for_multimodal_context_not_core_dataset,major_transport_hub_or_corridor,inner_city,3.153,BARCELONA,3,Sants-Montjuïc,22,3,18,Sants,7,1,8028,"Saleta, 5","Saleta, 5, Sants, Sants-Montjuïc, BARCELONA",41.380679,2.133257,427526.28,4581379.79,20690_1066,2,0,933396256,933396256,,,,,,True,1996-09-17 22:00:00+00:00,2023-10-03 08:42:44.983567+00:00,895,1,1
99400669738,Alquiler de vehículos en la ciudad de Barcelona,Open Data BCN,https://opendata-ajuntament.barcelona.cat/data/es/dataset/lloguer-de-vehicles,CC BY 4.0,2026-03-17T10:30:15Z,Jan Cars Barcelona,Jan Cars Barcelona,,jan-cars-barcelona,1,single_site_operator,car,car,rental_or_hire,none,20,multimodal_benchmark_context,keep_for_multimodal_context_not_core_dataset,urban_neighborhood,inner_city,2.679,Barcelona,5,Sarrià-Sant Gervasi,2,0,26,Sant Gervasi - Galvany,2,0,8021,"Carrer de Ganduxer, 18-18","Carrer de Ganduxer, 18-18, Sant Gervasi - Galvany, Sarrià-Sant Gervasi, Barcelona",41.392798,2.138934,428014.33,4582720.58,20696_1069,1,0,643 171 423,643 171 423,,,,,,True,2021-05-14 08:25:16.241213+00:00,2021-05-14 08:28:49.034817+00:00,1767,1,1
99400417948,Alquiler de vehículos en la ciudad de Barcelona,Open Data BCN,https://opendata-ajuntament.barcelona.cat/data/es/dataset/lloguer-de-vehicles,CC BY 4.0,2026-03-17T10:30:15Z,Barcelona Naval Tours,Barcelona Naval Tours,,barcelona-naval-tours,1,single_site_operator,boat_nautical,boat_or_nautical,tourism_or_guided_experience,none,10,multimodal_benchmark_context,keep_for_multimodal_context_not_core_dataset,central_tourism_business,central_core,1.534,BARCELONA,1,Ciutat Vella,28,22,1,el Raval,11,7,8039,Moll Drassanes,"Moll Drassanes, el Raval, Ciutat Vella, BARCELONA",41.374666,2.178339,431289.58,4580675.58,20687_1089,1,0,934 43 60 50,934 43 60 50,,,,,,True,2016-01-11 11:44:41+00:00,2022-10-03 15:16:46.397543+00:00,1260,1,1
99400387738,Alquiler de vehículos en la ciudad de Barcelona,Open Data BCN,https://opendata-ajuntament.barcelona.cat/data/es/dataset/lloguer-de-vehicles,CC BY 4.0,2026-03-17T10:30:15Z,Easy in City,Easy in City,,easy-in-city,1,single_site_operator,other,other,rental_or_hire,none,0,low_relevance_context,exclude_from_core_published_product,central_tourism_business,central_core,0.27,BARCELONA,1,Ciutat Vella,28,22,2,el Barri Gòtic,7,5,8002,"C Bertrellans, 4","C Bertrellans, 4, el Barri Gòtic, Ciutat Vella, BARCELONA",41.385142,2.172177,430785.39,4581843.47,20692_1086,1,0,932809691,932809691,,,,,,True,2015-06-03 06:24:28+00:00,2015-06-03 06:24:56+00:00,3939,1,1
92163105348,Alquiler de vehículos en la ciudad de Barcelona,Open Data BCN,https://opendata-ajuntament.barcelona.cat/data/es/dataset/lloguer-de-vehicles,CC BY 4.0,2026-03-17T10:30:15Z,Aparcament Indústria,Aparcament Indústria,,aparcament-industria,1,single_site_operator,parking,parking,parking,none,0,supporting_infrastructure_context,optional_supporting_layer,urban_neighborhood,inner_city,2.17,BARCELONA,2,Eixample,25,7,6,la Sagrada Família,2,0,8025,"C Indústria, 90","C Indústria, 90, la Sagrada Família, Eixample, BARCELONA",41.406512,2.17053,430670.4,4584217.29,20703_1085,1,0,934503796,934503796,,,,,,True,1992-06-10 22:00:00+00:00,2007-03-24 10:18:53+00:00,6932,1,1
99400378758,Alquiler de vehículos en la ciudad de Barcelona,Open Data BCN,https://opendata-ajuntament.barcelona.cat/data/es/dataset/lloguer-de-vehicles,CC BY 4.0,2026-03-17T10:30:15Z,Mattia 46 *Gran Via,Mattia 46,Gran Via,mattia-46,1,single_site_operator,other,other,rental_or_hire,none,0,low_relevance_context,exclude_from_core_published_product,central_tourism_business,central_core,1.994,BARCELONA,2,Eixample,25,7,10,Sant Antoni,5,3,8015,"G.V. Corts Catalanes, 392","G.V. Corts Catalanes, 392, Sant Antoni, Eixample, BARCELONA",41.376121,2.151104,429013.57,4580859.05,20688_1075,1,0,933 028 521,,,,933 028 521,,,True,2015-02-26 11:58:30+00:00,2020-01-09 13:44:22+00:00,2258,1,1
75990119494,Alquiler de vehículos en la ciudad de Barcelona,Open Data BCN,https://opendata-ajuntament.barcelona.cat/data/es/dataset/lloguer-de-vehicles,CC BY 4.0,2026-03-17T10:30:15Z,Aparcament Europa,Aparcament Europa,,aparcament-europa,1,single_site_operator,parking,parking,parking,none,0,supporting_infrastructure_context,optional_supporting_layer,urban_neighborhood,inner_city,2.647,Barcelona,6,Gràcia,2,0,32,el Camp d'en Grassot i Gràcia Nova,1,0,8024,"Carrer de Pau Alsina, 80","Carrer de Pau Alsina, 80, el Camp d'en Grassot i Gràcia Nova, Gràcia, Barcelona",41.410106,2.162477,430001.12,4584622.77,20705_1081,1,0,932 194 997,932 194 997,,,,,,True,1996-09-17 22:00:00+00:00,2023-10-03 08:42:25.974072+00:00,895,1,1
75990141919,Alquiler de vehículos en la ciudad de Barcelona,Open Data BCN,https://opendata-ajuntament.barcelona.cat/data/es/dataset/lloguer-de-vehicles,CC BY 4.0,2026-03-17T10:30:15Z,Aparcament Dinamis,Aparcament Dinamis,,aparcament-dinamis,1,single_site_operator,parking,parking,parking,none,0,supporting_infrastructure_context,optional_supporting_layer,urban_neighborhood,inner_city,2.603,BARCELONA,7,Horta-Guinardó,7,0,33,el Baix Guinardó,1,0,8025,"Trav Gràcia, 419","Trav Gràcia, 419, el Baix Guinardó, Horta-Guinardó, BARCELONA",41.410369,2.171895,430788.5,4584644.34,20705_1085,1,0,934553047,934553047,,,,,,True,1996-09-17 22:00:00+00:00,2023-10-03 08:42:20.173934+00:00,895,1,1
92156135536,Alquiler de vehículos en la ciudad de Barcelona,Open Data BCN,https://opendata-ajuntament.barcelona.cat/data/es/dataset/lloguer-de-vehicles,CC BY 4.0,2026-03-17T10:30:15Z,Aparcament Galindo Solà,Aparcament Galindo Solà,,aparcament-galindo-sola,1,single_site_operator,parking,parking,parking,none,0,supporting_infrastructure_context,optional_supporting_layer,urban_neighborhood,outer_city,5.047,BARCELONA,7,Horta-Guinardó,7,0,43,Horta,1,0,8031,"C Chapí, 58","C Chapí, 58, Horta, Horta-Guinardó, BARCELONA",41.431784,2.160284,429841.18,4587031.15,20715_1080,1,0,934161646,934161646,,,,,,True,1992-06-03 22:00:00+00:00,2007-03-24 10:03:55+00:00,6932,1,1
92086032616,Alquiler de vehículos en la ciudad de Barcelona,Open Data BCN,https://opendata-ajuntament.barcelona.cat/data/es/dataset/lloguer-de-vehicles,CC BY 4.0,2026-03-17T10:30:15Z,Aparcament Grande Dóniz,Aparcament Grande Dóniz,,aparcament-grande-doniz,1,single_site_operator,parking,parking,parking,none,0,supporting_infrastructure_context,optional_supporting_layer,urban_neighborhood,inner_city,4.138,BARCELONA,7,Horta-Guinardó,7,0,35,el Guinardó,1,0,8041,"Av Mare Déu de Montserrat, 253","Av Mare Déu de Montserrat, 253, el Guinardó, Horta-Guinardó, BARCELONA",41.423982,2.17567,431118.4,4586152.67,20711_1087,1,0,934565945,934565945,,,,,,True,1990-02-25 23:00:00+00:00,2007-03-24 10:13:26+00:00,6932,1,1
75990068900,Alquiler de vehículos en la ciudad de Barcelona,Open Data BCN,https://opendata-ajuntament.barcelona.cat/data/es/dataset/lloguer-de-vehicles,CC BY 4.0,2026-03-17T10:30:15Z,Aparcament Jericó,Aparcament Jericó,,aparcament-jerico,1,single_site_operator,parking,parking,parking,none,0,supporting_infrastructure_context,optional_supporting_layer,urban_neighborhood,inner_city,4.52,BARCELONA,7,Horta-Guinardó,7,0,39,Sant Genís dels Agudells,1,0,8035,"C Jericó, 2","C Jericó, 2, Sant Genís dels Agudells, Horta-Guinardó, BARCELONA",41.420725,2.139845,428121.29,4585820.17,20710_1069,1,0,932127094,932127094,,,,,,True,1996-09-17 22:00:00+00:00,2023-10-03 08:43:20.377609+00:00,895,1,1
92164143455,Alquiler de vehículos en la ciudad de Barcelona,Open Data BCN,https://opendata-ajuntament.barcelona.cat/data/es/dataset/lloguer-de-vehicles,CC BY 4.0,2026-03-17T10:30:15Z,Aparcament Muntó Tormos,Aparcament Muntó Tormos,,aparcament-munto-tormos,1,single_site_operator,parking,parking,parking,none,0,supporting_infrastructure_context,optional_supporting_layer,urban_neighborhood,inner_city,4.398,BARCELONA,7,Horta-Guinardó,7,0,37,el Carmel,3,0,8032,"C Ramon Rocafull, 15","C Ramon Rocafull, 15, el Carmel, Horta-Guinardó, BARCELONA",41.424276,2.152467,429179.89,4586204.04,20712_1076,1,0,933578321,933578321,,,,,,True,1992-06-11 22:00:00+00:00,2007-03-24 10:29:48+00:00,6932,1,1
75990142017,Alquiler de vehículos en la ciudad de Barcelona,Open Data BCN,https://opendata-ajuntament.barcelona.cat/data/es/dataset/lloguer-de-vehicles,CC BY 4.0,2026-03-17T10:30:15Z,Aparcament Sánchez Valero,Aparcament Sánchez Valero,,aparcament-sanchez-valero,1,single_site_operator,parking,parking,parking,none,0,supporting_infrastructure_context,optional_supporting_layer,urban_neighborhood,inner_city,4.534,BARCELONA,7,Horta-Guinardó,7,0,37,el Carmel,3,0,8032,"C Sacedón, 10","C Sacedón, 10, el Carmel, Horta-Guinardó, BARCELONA",41.426114,2.15475,429372.66,4586406.23,20713_1077,1,0,934295410,934295410,,,,,,True,1996-09-17 22:00:00+00:00,2023-10-03 08:42:20.109736+00:00,895,1,1
75990120904,Alquiler de vehículos en la ciudad de Barcelona,Open Data BCN,https://opendata-ajuntament.barcelona.cat/data/es/dataset/lloguer-de-vehicles,CC BY 4.0,2026-03-17T10:30:15Z,Aparcament Tirado Romano,Aparcament Tirado Romano,,aparcament-tirado-romano,1,single_site_operator,parking,parking,parking,none,0,supporting_infrastructure_context,optional_supporting_layer,urban_neighborhood,inner_city,4.211,BARCELONA,7,Horta-Guinardó,7,0,37,el Carmel,3,0,8032,"C Sigüenza, 115","C Sigüenza, 115, el Carmel, Horta-Guinardó, BARCELONA",41.422258,2.151657,429110.0,4585980.62,20711_1075,1,0,933570949,933570949,,,,,,True,1996-09-17 22:00:00+00:00,2023-10-03 08:42:16.239982+00:00,895,1,1
